network_id,predio_code,predio_name,organization_id,region,estado
L_687924843080844100,602405,602405,708233,Sin asignar,activo
L_687924843080844101,460725,460725,635570497412661766,Sin asignar,activo
L_687924843080844102,460724,460724,635570497412661766,Sin asignar,activo
L_687924843080844104,500466,500466,635570497412661767,Sin asignar,activo
L_687924843080844120,600013,600013,708233,Sin asignar,activo
L_687924843080844126,602364,602364,708233,Sin asignar,activo
L_687924843080844127,500650,500650,635570497412661767,Sin asignar,activo
L_687924843080844134,601151,601151,708233,Sin asignar,activo
L_687924843080844135,602387,602387,708233,Sin asignar,activo
L_687924843080844140,602352,602352,708233,Sin asignar,activo
L_687924843080844141,300129,300129,635570497412661762,Sin asignar,activo
L_687924843080844142,600732,600732,708233,Sin asignar,activo
L_687924843080844143,603334,603334,708233,Sin asignar,activo
L_687924843080844146,460332,460332,635570497412661766,Sin asignar,activo
L_687924843080844160,940051,940051,635570497412661777,Sin asignar,activo
L_687924843080844162,602422,602422,708233,Sin asignar,activo
L_687924843080844164,602373,602373,708233,Sin asignar,activo
L_687924843080844165,500957,500957,635570497412661767,Sin asignar,activo
L_687924843080844166,608998,608998,708233,Sin asignar,activo
L_687924843080844168,601148,601148,708233,Sin asignar,activo
L_687924843080844176,500971,500971,635570497412661767,Sin asignar,activo
L_687924843080844177,940100,940100,635570497412661777,Sin asignar,activo
L_687924843080844182,601186,601186,708233,Sin asignar,activo
L_687924843080844183,460131,460131,635570497412661766,Sin asignar,activo
L_687924843080844185,601104,601104,708233,Sin asignar,activo
L_687924843080844186,603620,603620,708233,Sin asignar,activo
L_687924843080844187,300321,300321,635570497412661762,Sin asignar,activo
L_687924843080844188,601342,601342,708233,Sin asignar,activo
L_687924843080844190,606741,606741,708233,Sin asignar,activo
L_687924843080844191,604247,604247,708233,Sin asignar,activo
L_687924843080844192,601340,601340,708233,Sin asignar,activo
L_687924843080844197,580558,580558,635570497412661769,Sin asignar,activo
L_687924843080844203,460117,460117,635570497412661766,Sin asignar,activo
L_687924843080844205,580605,580605,635570497412661769,Sin asignar,activo
L_687924843080844207,600715,600715,708233,Sin asignar,activo
L_687924843080844210,602402,602402,708233,Sin asignar,activo
L_687924843080844211,601355,601355,708233,Sin asignar,activo
L_687924843080844212,603058,603058,708233,Sin asignar,activo
L_687924843080844213,940056,940056,635570497412661777,Sin asignar,activo
L_687924843080844216,606048,606048,708233,Sin asignar,activo
L_687924843080844221,500959,500959,635570497412661767,Sin asignar,activo
L_687924843080844224,601353,601353,708233,Sin asignar,activo
L_687924843080844225,600599,600599,708233,Sin asignar,activo
L_687924843080844230,602362,602362,708233,Sin asignar,activo
L_687924843080844232,300095,300095,635570497412661762,Sin asignar,activo
L_687924843080844238,780130,780130,635570497412661774,Sin asignar,activo
L_687924843080844246,300298,300298,635570497412661762,Sin asignar,activo
L_687924843080844248,940015,940015,635570497412661777,Sin asignar,activo
L_687924843080844253,940082,940082,635570497412661777,Sin asignar,activo
L_687924843080844260,603534,603534,708233,Sin asignar,activo
L_687924843080844265,460320,460320,635570497412661766,Sin asignar,activo
L_687924843080844266,780053,780053,635570497412661774,Sin asignar,activo
L_687924843080844269,602429,602429,708233,Sin asignar,activo
L_687924843080844271,600702,600702,708233,Sin asignar,activo
L_687924843080844273,460259,460259,635570497412661766,Sin asignar,activo
L_687924843080844277,601969,601969,708233,Sin asignar,activo
L_687924843080844279,608879,608879,708233,Sin asignar,activo
L_687924843080844283,600700,600700,708233,Sin asignar,activo
L_687924843080844284,500465,500465,635570497412661767,Sin asignar,activo
L_687924843080844288,600041,600041,708233,Sin asignar,activo
L_687924843080844290,300096,300096,635570497412661762,Sin asignar,activo
L_687924843080844294,608935,608935,708233,Sin asignar,activo
L_687924843080844311,606453,606453,708233,Sin asignar,activo
L_687924843080844318,500467,500467,635570497412661767,Sin asignar,activo
L_687924843080844319,601236,601236,708233,Sin asignar,activo
L_687924843080844321,602591,602591,708233,Sin asignar,activo
L_687924843080844325,460333,460333,635570497412661766,Sin asignar,activo
L_687924843080844328,460111,460111,635570497412661766,Sin asignar,activo
L_687924843080844329,500615,500615,635570497412661767,Sin asignar,activo
L_687924843080844331,500621,500621,635570497412661767,Sin asignar,activo
L_687924843080844335,602592,602592,708233,Sin asignar,activo
L_687924843080844344,605859,605859,708233,Sin asignar,activo
L_687924843080844384,940070,940070,635570497412661777,Sin asignar,activo
L_687924843080844385,602423,602423,708233,Sin asignar,activo
L_687924843080844386,460736,460736,635570497412661766,Sin asignar,activo
L_687924843080844449,500883,500883,635570497412661767,Sin asignar,activo
L_687924843080844452,940011,940011,635570497412661777,Sin asignar,activo
L_687924843080844457,600063,600063,708233,Sin asignar,activo
L_687924843080844462,300121,300121,635570497412661762,Sin asignar,activo
L_687924843080844465,601162,601162,708233,Sin asignar,activo
L_687924843080844466,501686,501686,635570497412661767,Sin asignar,activo
L_687924843080844469,600941,600941,708233,Sin asignar,activo
L_687924843080844479,603178,603178,708233,Sin asignar,activo
L_687924843080844481,600734,600734,708233,Sin asignar,activo
L_687924843080844488,602670,602670,708233,Sin asignar,activo
L_687924843080844492,600987,600987,708233,Sin asignar,activo
L_687924843080844497,460114,460114,635570497412661766,Sin asignar,activo
L_687924843080844500,602825,602825,708233,Sin asignar,activo
L_687924843080844501,580174,580174,635570497412661769,Sin asignar,activo
L_687924843080844506,603059,603059,708233,Sin asignar,activo
L_687924843080844522,780132,780132,635570497412661774,Sin asignar,activo
L_687924843080844524,603756,603756,708233,Sin asignar,activo
L_687924843080844526,600949,600949,708233,Sin asignar,activo
L_687924843080844533,601234,601234,708233,Sin asignar,activo
L_687924843080844535,460113,460113,635570497412661766,Sin asignar,activo
L_687924843080844539,580169,580169,635570497412661769,Sin asignar,activo
L_687924843080844541,501416,501416,635570497412661767,Sin asignar,activo
L_687924843080844542,606113,606113,708233,Sin asignar,activo
L_687924843080844544,501597,501597,635570497412661767,Sin asignar,activo
L_687924843080844545,603279,603279,708233,Sin asignar,activo
L_687924843080844546,780203,780203,635570497412661774,Sin asignar,activo
L_687924843080844547,460142,460142,635570497412661766,Sin asignar,activo
L_687924843080844548,460009,460009,635570497412661766,Sin asignar,activo
L_687924843080844549,606614,606614,708233,Sin asignar,activo
L_687924843080844550,608043,608043,708233,Sin asignar,activo
L_687924843080844552,940025,940025,635570497412661777,Sin asignar,activo
L_687924843080844553,606195,606195,708233,Sin asignar,activo
L_687924843080844555,940026,940026,635570497412661777,Sin asignar,activo
L_687924843080844556,605987,605987,708233,Sin asignar,activo
L_687924843080844557,605816,605816,708233,Sin asignar,activo
L_687924843080844558,605817,605817,708233,Sin asignar,activo
L_687924843080844560,601025,601025,708233,Sin asignar,activo
L_687924843080844565,500963,500963,635570497412661767,Sin asignar,activo
L_687924843080844568,601248,601248,708233,Sin asignar,activo
L_687924843080844569,601032,601032,708233,Sin asignar,activo
L_687924843080844571,604928,604928,708233,Sin asignar,activo
L_687924843080844575,460178,460178,635570497412661766,Sin asignar,activo
L_687924843080844578,600782,600782,708233,Sin asignar,activo
L_687924843080844580,602434,602434,708233,Sin asignar,activo
L_687924843080844611,602560,602560,708233,Sin asignar,activo
L_687924843080844614,500614,500614,635570497412661767,Sin asignar,activo
L_687924843080844615,603431,603431,708233,Sin asignar,activo
L_687924843080844626,300300,300300,635570497412661762,Sin asignar,activo
L_687924843080844630,606234,606234,708233,Sin asignar,activo
L_687924843080844632,600600,600600,708233,Sin asignar,activo
L_687924843080844633,605609,605609,708233,Sin asignar,activo
L_687924843080844642,606610,606610,708233,Sin asignar,activo
L_687924843080844644,606467,606467,708233,Sin asignar,activo
L_687924843080844646,608936,608936,708233,Sin asignar,activo
L_687924843080844647,606466,606466,708233,Sin asignar,activo
L_687924843080844654,460264,460264,635570497412661766,Sin asignar,activo
L_687924843080844655,605702,605702,708233,Sin asignar,activo
L_687924843080844658,500861,500861,635570497412661767,Sin asignar,activo
L_687924843080844675,580393,580393,635570497412661769,Sin asignar,activo
L_687924843080844681,603553,603553,708233,Sin asignar,activo
L_687924843080844684,501104,501104,635570497412661767,Sin asignar,activo
L_687924843080844686,600816,600816,708233,Sin asignar,activo
L_687924843080844687,601432,601432,708233,Sin asignar,activo
L_687924843080844688,606232,606232,708233,Sin asignar,activo
L_687924843080844691,606747,606747,708233,Sin asignar,activo
L_687924843080844700,600711,600711,708233,Sin asignar,activo
L_687924843080844702,601892,601892,708233,Sin asignar,activo
L_687924843080844705,606057,606057,708233,Sin asignar,activo
L_687924843080844718,460046,460046,635570497412661766,Sin asignar,activo
L_687924843080844741,600355,600355,708233,Sin asignar,activo
L_687924843080844837,602805,602805,708233,Sin asignar,activo
L_687924843080844857,600938,600938,708233,Sin asignar,activo
L_687924843080844871,600062,600062,708233,Sin asignar,activo
L_687924843080844878,603767,603767,708233,Sin asignar,activo
L_687924843080844889,608711,608711,708233,Sin asignar,activo
L_687924843080844899,600589,600589,708233,Sin asignar,activo
L_687924843080844900,606667,606667,708233,Sin asignar,activo
L_687924843080844902,300174,300174,635570497412661762,Sin asignar,activo
L_687924843080844904,500606,500606,635570497412661767,Sin asignar,activo
L_687924843080844905,300097,300097,635570497412661762,Sin asignar,activo
L_687924843080844906,460174,460174,635570497412661766,Sin asignar,activo
L_687924843080844908,603395,603395,708233,Sin asignar,activo
L_687924843080844914,608710,608710,708233,Sin asignar,activo
L_687924843080844915,602160,602160,708233,Sin asignar,activo
L_687924843080844916,601285,601285,708233,Sin asignar,activo
L_687924843080844923,610949,610949,708233,Sin asignar,activo
L_687924843080844924,609019,609019,708233,Sin asignar,activo
L_687924843080844926,603018,603018,708233,Sin asignar,activo
L_687924843080844939,609018,609018,708233,Sin asignar,activo
L_687924843080844943,601413,601413,708233,Sin asignar,activo
L_687924843080844946,600990,600990,708233,Sin asignar,activo
L_687924843080844950,606815,606815,708233,Sin asignar,activo
L_687924843080844951,602361,602361,708233,Sin asignar,activo
L_687924843080844960,600311,600311,708233,Sin asignar,activo
L_687924843080844969,460650,460650,635570497412661766,Sin asignar,activo
L_687924843080844970,601404,601404,708233,Sin asignar,activo
L_687924843080844974,600591,600591,708233,Sin asignar,activo
L_687924843080844975,300073,300073,635570497412661762,Sin asignar,activo
L_687924843080844977,500498,500498,635570497412661767,Sin asignar,activo
L_687924843080844978,500649,500649,635570497412661767,Sin asignar,activo
L_687924843080844980,600030,600030,708233,Sin asignar,activo
L_687924843080844981,612842,612842,708233,Sin asignar,activo
L_687924843080844983,600382,600382,708233,Sin asignar,activo
L_687924843080844986,609326,609326,708233,Sin asignar,activo
L_687924843080844990,603894,603894,708233,Sin asignar,activo
L_687924843080844993,605630,605630,708233,Sin asignar,activo
L_687924843080844994,609559,609559,708233,Sin asignar,activo
L_687924843080844995,460108,460108,635570497412661766,Sin asignar,activo
L_687924843080844997,605651,605651,708233,Sin asignar,activo
L_687924843080844999,607565,607565,708233,Sin asignar,activo
L_687924843080845002,500942,500942,635570497412661767,Sin asignar,activo
L_687924843080845003,460107,460107,635570497412661766,Sin asignar,activo
L_687924843080845004,609023,609023,708233,Sin asignar,activo
L_687924843080845005,603102,603102,708233,Sin asignar,activo
L_687924843080845012,460261,460261,635570497412661766,Sin asignar,activo
L_687924843080845013,606708,606708,708233,Sin asignar,activo
L_687924843080845015,605658,605658,708233,Sin asignar,activo
L_687924843080845018,609022,609022,708233,Sin asignar,activo
L_687924843080845021,613237,613237,708233,Sin asignar,activo
L_687924843080845022,602219,602219,708233,Sin asignar,activo
L_687924843080845023,602367,602367,708233,Sin asignar,activo
L_687924843080845027,605575,605575,708233,Sin asignar,activo
L_687924843080845029,609021,609021,708233,Sin asignar,activo
L_687924843080845030,606019,606019,708233,Sin asignar,activo
L_687924843080845033,602747,602747,708233,Sin asignar,activo
L_687924843080845036,602379,602379,708233,Sin asignar,activo
L_687924843080845040,609574,609574,708233,Sin asignar,activo
L_687924843080845041,606236,606236,708233,Sin asignar,activo
L_687924843080845042,612104,612104,708233,Sin asignar,activo
L_687924843080845044,606292,606292,708233,Sin asignar,activo
L_687924843080845047,500456,500456,635570497412661767,Sin asignar,activo
L_687924843080845048,460714,460714,635570497412661766,Sin asignar,activo
L_687924843080845050,500763,500763,635570497412661767,Sin asignar,activo
L_687924843080845054,500305,500305,635570497412661767,Sin asignar,activo
L_687924843080845055,500881,500881,635570497412661767,Sin asignar,activo
